교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,경도,
강원특별자치도교육청,속초양양교육지원청,청대초등학교병설유치원,공립(병설),김인,김인,19970301,19970401,강원특별자치도 속초시 소평로 175,033-639-9082,033-632-0900,https://cheongdae.gwe.es.kr,08시00분~19시00분,1,1,2,0,1,74,14,16,39,0,5,14,16,39,0,5,38.19146412,128.5768199
강원특별자치도교육청,속초양양교육지원청,청호초등학교병설유치원,공립(병설),이종우,이종우,20190308,20190308,강원특별자치도 속초시 청호로 60,033-630-4808,033-631-8919, ,08시40분~16시40분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,14,0,38.19625118,128.5983368
강원특별자치도교육청,속초양양교육지원청,한남초등학교병설유치원,공립(병설),이준일,이준일,19840602,19840602,강원특별자치도 양양군 남대천로 218,033-670-9904,033-672-8680,http://yyhannam.gwe.es.kr,08시40분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,38.05629404,128.607617
강원특별자치도교육청,속초양양교육지원청,현북초등학교병설유치원,공립(병설),오영근,오영근,19810219,19810219,강원특별자치도 양양군 송이로 222,033-672-8714,033-672-0447,http://hyonbuk.es.kr ,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,38.01572873,128.6973883
강원특별자치도교육청,속초양양교육지원청,현성초등학교병설유치원,공립(병설),김대현,김대현,19860901,19860901,강원특별자치도 양양군 어성전길 114,033-673-8795,033-673-8274,http://hyunsung.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,37.95203987,128.665231
강원특별자치도교육청,속초양양교육지원청,회룡초등학교병설유치원,공립(병설),김종범,김종범,19840602,19840602,강원특별자치도 양양군 강현면 회룡1길 161,033-671-8475,033-671-3611,http://www.hoe-ryong.es.kr,08시40분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,38.13539555,128.5770198
강원특별자치도교육청,양구교육지원청,도촌초등학교병설유치원,공립(병설),이규용,이규용,20200301,20200301,강원특별자치도 양구군 정중앙로 259,033-482-0803,033-481-2968,http://www.dochon.gwe.es.kr,09시00분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,13,0,38.08009801,128.0213746
강원특별자치도교육청,양구교육지원청,방산초등학교병설유치원,공립(병설),박수진,박수진,19820206,19820206,강원특별자치도 양구군 평화로 5121-7,033-481-5907,033-481-1958, ,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,38.20921627,127.9450623
강원특별자치도교육청,양구교육지원청,비봉초등학교병설유치원,공립(병설),김윤주,김윤주,19820302,19820302,강원특별자치도 양구군 관공서로 56,033-482-1476,033-481-2751,http://esbibong.gwe.es.kr,09시00분~17시00분,0,0,1,1,0,36,0,0,22,14,0,0,0,10,8,0,38.10977811,127.9882912
강원특별자치도교육청,양구교육지원청,양구초등학교병설유치원,공립(병설),양화선,양화선,19810430,19810430,강원특별자치도 양구군 양구새싹로 48,033-482-1265,033-481-8633,http://yanggu.gwe.es.kr,09시00분~17시00분,0,0,0,2,0,36,0,0,0,36,0,0,0,0,26,0,38.10195968,127.9906583
강원특별자치도교육청,양구교육지원청,용하초등학교병설유치원,공립(병설),장백용,장백용,19810430,19810430,강원특별자치도 양구군 정중앙로 624-7,033-481-4052,033-481-0594, ,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,38.10905754,128.0349648
강원특별자치도교육청,양구교육지원청,원당초등학교병설유치원,공립(병설),장미숙,장미숙,19870303,19870303,강원특별자치도 양구군 원당길52번길 9-17,033-481-0230,033-481-3415,https://yg-wondang.gwe.es.kr/,09시00분~17시00분,0,0,0,1,1,20,0,0,0,16,4,0,0,0,2,2,38.1881641,128.044082
강원특별자치도교육청,양구교육지원청,임당초등학교병설유치원,공립(병설),김애자,김애자,19970301,19970303,강원특별자치도 양구군 금강산로 1673,033-481-0006,033-481-2847,http://imdang.gwe.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,11,0,38.20109691,128.0421624
강원특별자치도교육청,양구교육지원청,죽리초등학교병설유치원,공립(병설),김기종,김기종,19820220,19820220,강원특별자치도 양구군 춘양로 2726,033-482-0635,033-482-1634, ,09시00분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,38.07032344,127.9936482
강원특별자치도교육청,양구교육지원청,한전초등학교병설유치원,공립(병설),김현주,김현주,19870310,19870310,강원특별자치도 양구군 금강산로 858,033-481-2973,033-481-1264,http://hanjon.gwe.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,38.1494204,128.0170775
강원특별자치도교육청,양구교육지원청,해안초등학교병설유치원,공립(병설),김진도,김진도,19870216,19870302,강원특별자치도 양구군 펀치볼로 1341-33,033-481-9968,033-481-1493, ,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,38.29016305,128.1382008
강원특별자치도교육청,영월교육지원청,내성초등학교병설유치원,공립(병설),엄주열,엄주열,19870301,19870301,강원특별자치도 영월군 내성안길 9,033-374-0662,033-374-6200,https://ynaesung.gwe.es.kr/main.do,09시00분~17시00분,0,0,1,1,1,40,0,0,22,14,4,0,0,6,1,4,37.19034425,128.4746904
강원특별자치도교육청,영월교육지원청,녹전초등학교병설유치원,공립(병설),전관표,전관표,19810302,19810302,강원특별자치도 영월군 유전길 3-2,033-378-4006,033-378-4086,https://nokjeon.gwe.es.kr/,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,37.14795718,128.6815359
강원특별자치도교육청,영월교육지원청,마차초등학교병설유치원,공립(병설),이향,이향,19850901,19850901,강원특별자치도 영월군 밤재로 221,033-372-3007,033-372-2749,https://macha.gwe.es.kr,08시30분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,37.25744129,128.453699
강원특별자치도교육청,영월교육지원청,무릉초등학교병설유치원,공립(병설),김용인,김용인,19810302,19810302,강원특별자치도 영월군 중방안길 68,033-372-8068,033-372-8140, ,08시40분~16시40분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,37.28978374,128.2677104
강원특별자치도교육청,영월교육지원청,보덕유치원,사립(사인),박민규,한혜주,19950120,19950306,강원특별자치도 영월군 보덕사길 34,033-374-7215,033-375-3170, ,09시00분~17시00분,1,1,1,0,0,78,24,26,28,0,0,16,24,22,0,0,37.19792093,128.457485
강원특별자치도교육청,영월교육지원청,봉래초등학교병설유치원,공립(병설),정중옥,정중옥,19820310,19820310,강원특별자치도 영월군 중앙로 168-17,033-373-3245,033-374-4410,www.bongraeedu.es.kr  ,08시30분~18시00분,1,1,1,0,0,56,14,20,22,0,0,6,4,10,0,0,37.17696955,128.4755696
강원특별자치도교육청,영월교육지원청,신천초등학교병설유치원,공립(병설),김윤섭,김윤섭,19810320,19810320,강원특별자치도 영월군 신천길 4,033-372-3727,033-372-5729,http://ywsc.gwe.es.kr,08시50분~16시50분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,14,0,37.23617505,128.3288107
강원특별자치도교육청,영월교육지원청,쌍룡초등학교병설유치원,공립(병설),차정환,차정환,19940310,19940310,강원특별자치도 영월군 무동길 50,033-372-5030,033-372-3556,http://www.ssy.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,37.17792042,128.3192013
강원특별자치도교육청,영월교육지원청,연당초등학교병설유치원,공립(병설),원봉희,원봉희,19810301,19810301,강원특별자치도 영월군 연당로 17,033-372-4010, ,http://www.yeondang.es.kr/,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,37.18638205,128.4020507
강원특별자치도교육청,영월교육지원청,영월유치원,사립(사인),전규택,이미정,19560406,19560406,강원특별자치도 영월군 하송로 112,033-374-4746,033-375-4746,http://cafe.daum.net/0333744746 ,09시00분~18시00분,1,1,1,0,0,78,24,26,28,0,0,9,11,18,0,0,37.1794329,128.4593581
강원특별자치도교육청,영월교육지원청,옥동초등학교병설유치원,공립(병설),박수원,박수원,19810302,19810302,강원특별자치도 영월군 영월동로 1679,033-372-9051, , ,08시40분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,7,0,37.13014167,128.5700157
강원특별자치도교육청,영월교육지원청,주천초등학교병설유치원,공립(병설),정성규,정성규,19810301,19810301,강원특별자치도 영월군 주천로89번길 14,033-372-3687, , ,09시00분~17시00분,0,0,1,1,0,36,0,0,22,14,0,0,0,3,8,0,37.27278989,128.2678739
강원특별자치도교육청,영월교육지원청,청령포초등학교병설유치원,공립(병설),신우종,신우종,19820302,19820302,강원특별자치도 영월군 청령포로 191,033-373-0768,033-373-4774,http://www. cheongeong.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,37.18069169,128.4415468
강원특별자치도교육청,원주교육지원청,고산초등학교병설유치원,공립(병설),김미경,김미경,20210301,20210301,강원특별자치도 원주시 호저로 873,033-731-8676,033-731-3712,http://gosan731.gwe.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,37.44654061,127.9276932
강원특별자치도교육청,원주교육지원청,교동초등학교병설유치원,공립(병설),윤은옥,윤은옥,19810310,19810310,강원특별자치도 원주시 명륜로 9,033-764-1093,033-764-1074,https://wjgd.gwe.es.kr,08시40분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,6,0,37.33928666,127.9477542
강원특별자치도교육청,원주교육지원청,구곡초등학교병설유치원,공립(병설),김준수,김준수,20070301,20070301,강원특별자치도 원주시 늘품로 64,033-766-9724,033-766-9723, ,09시00분~17시00분,0,1,1,0,0,42,0,20,22,0,0,0,4,11,0,0,37.32488438,127.9524781
강원특별자치도교육청,원주교육지원청,국립강릉원주대학교부설유치원,국립,박덕영,김현정,19970227,19970331,강원특별자치도 원주시 남원로 150,033-760-8241,033-760-8249,http://gwnuchild.ac.kr,09시00분~17시00분,1,1,1,0,1,56,14,20,22,0,4,14,18,16,0,5,37.30409673,127.9224454
강원특별자치도교육청,원주교육지원청,그린나래유치원,사립(사인),김정선,김영분,20170221,20170302,강원특별자치도 원주시 양지뜰1길 21,033-733-7171,033-732-7123,http://www.gnkg.kr,08시00분~19시00분,2,2,2,0,0,168,48,52,56,0,0,28,28,37,0,0,37.32806683,127.9833716
강원특별자치도교육청,원주교육지원청,금빛유치원,사립(사인),권현교,권현교,20120214,20120302,강원특별자치도 원주시 입춘내길 32,033-745-4004,033-745-4020,http://www.goldkids.kr.,08시00분~19시00분,1,1,2,0,0,166,22,26,56,0,0,14,11,26,0,0,37.33586256,127.9684069
강원특별자치도교육청,원주교육지원청,나영유치원,사립(사인),김춘식,나영란,19981106,19981106,강원특별자치도 원주시 현충로 234-23,033-742-9375,033-744-0520,https://nayoungkids.kr,09시00분~17시00분,2,2,2,0,0,132,36,48,48,0,0,27,34,44,0,0,37.37358369,127.9538039
강원특별자치도교육청,원주교육지원청,남원주초등학교병설유치원,공립(병설),이광식,이광식,19990301,19990301,강원특별자치도 원주시 늘품로 28,033-766-0931,033-763-6431,http://namwonjuie.gwe.es.kr,08시30분~17시00분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,12,0,37.32255587,127.9515962
강원특별자치도교육청,원주교육지원청,단계초등학교병설유치원,공립(병설),이삼미,이삼미,19820312,19820312,강원특별자치도 원주시 북원로 2387,033-746-3441,033-742-0206,http://dan-gye.gwe.es.kr,09시00분~17시00분,0,0,1,1,0,36,0,0,22,14,0,0,0,12,7,0,37.359162,127.9362108
강원특별자치도교육청,원주교육지원청,단관초등학교병설유치원,공립(병설),김창영,김창영,20040820,20050311,강원특별자치도 원주시 단관초교길 14,033-765-1404,033-765-1406,http:// www.dan-gwan.es.kr,09시00분~17시00분,0,0,1,1,0,36,0,0,22,14,0,0,0,14,7,0,37.31754661,127.9635497
강원특별자치도교육청,원주교육지원청,단구초등학교병설유치원,공립(병설),신동훈,신동훈,19810301,19810301,강원특별자치도 원주시 단구초교길 5,033-813-0438,033-765-0495,https://dangu.gwe.es.kr/,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,37.32287011,127.963342
강원특별자치도교육청,원주교육지원청,도담유치원,사립(사인),홍기춘,홍기춘,20120301,20120301,강원특별자치도 원주시 무실새골길 49,033-742-7600,033-742-0056,http://dodampreschool.co.kr,08시30분~18시30분,2,3,3,0,0,216,40,66,72,0,0,40,66,64,0,0,37.33084876,127.9352027
강원특별자치도교육청,원주교육지원청,동화나라유치원,사립(사인),이혜숙,이혜숙,19970301,19970301,강원특별자치도 원주시 금불4길 29,033-745-2236,033-745-2237, ,07시50분~18시50분,2,2,2,0,0,144,40,50,52,0,0,33,41,40,0,0,37.34950078,127.932832
강원특별자치도교육청,원주교육지원청,동화초등학교병설유치원,공립(병설),심미향,심미향,20040301,20040301,강원특별자치도 원주시 왕건로 83,033-734-1654,033-734-1653,http://www.dong-hwa.es.kr/,09시00분~17시00분,0,0,1,1,0,36,0,0,22,14,0,0,0,8,5,0,37.32747918,127.8285784
강원특별자치도교육청,원주교육지원청,둔둔초등학교병설유치원,공립(병설),정장호,정장호,19990301,19990315,강원특별자치도 원주시 버덩마을길 7,033-747-7688,033-747-4110,http://www.dunx2.es.kr,08시40분~16시40분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,37.44663487,127.9786327
강원특별자치도교육청,원주교육지원청,만종초등학교병설유치원,공립(병설),김상배,김상배,19810401,19810401,강원특별자치도 원주시 원문로 599,033-747-2774, , ,09시00분~17시00분,0,0,0,10,0,18,0,0,0,18,0,0,0,0,10,0,37.35574579,127.9021171
강원특별자치도교육청,원주교육지원청,명륜초등학교병설유치원,공립(병설),양선희,양선희,19810301,19810301,강원특별자치도 원주시 행구로 25,033-761-8193,033-762-7624,https://myeongryun.gwe.es.kr/,08시00분~17시00분,0,0,1,1,0,36,0,0,22,14,0,0,0,7,6,0,37.3427355,127.9578429
강원특별자치도교육청,원주교육지원청,무실빛유치원,공립(단설),조형주,조형주,20170301,20170301,강원특별자치도 원주시 지니기길 11-18,033-738-4770,033-738-4799,http://musilbit.gwe.kg.kr,08시00분~19시00분,2,1,1,0,1,70,28,20,18,0,4,28,20,18,0,4,37.32438146,127.9237086
강원특별자치도교육청,원주교육지원청,무실초등학교병설유치원,공립(병설),심혜순,심혜순,20050301,20200301,강원특별자치도 원주시 만대로 155,033-742-2695,033-742-2698,http://musil.gwe.es.kr/,08시00분~19시00분,1,1,1,0,0,56,14,20,22,0,0,14,17,22,0,0,37.33542996,127.9216601
강원특별자치도교육청,원주교육지원청,문막성모유치원,사립(법인),안인숙,안인숙,19820301,19820301,강원특별자치도 원주시 건등로 10-18,033-734-5722,033-734-5733,http://cafe.daum.net/wonjusungmo,09시00분~18시00분,1,1,1,0,0,96,16,20,24,0,0,11,9,18,0,0,37.31050811,127.818242
강원특별자치도교육청,원주교육지원청,문막초등학교병설유치원,공립(병설),석인분,석인분,20090302,20090302,강원특별자치도 원주시 문막읍 건등로 28-11,033-734-7791, ,http://www.munmak.es.kr/,08시40분~17시00분,0,0,0,1,1,16,0,0,0,16,4,0,0,0,11,2,37.31291773,127.8205047
강원특별자치도교육청,원주교육지원청,반계초등학교병설유치원,공립(병설),이재숙,이재숙,20020313,20020313,강원특별자치도 원주시 원문로 2265,033-730-9640,033-731-7490,http://www.bangue.es.kr,09시00분~17시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,37.29209663,127.7911333
강원특별자치도교육청,원주교육지원청,반곡드림유치원,사립(사인),오경미,오경미,20160215,20160302,강원특별자치도 원주시 반곡길 133,033-735-3309,033-735-3956, ,09시00분~17시00분,1,1,1,1,0,102,24,26,28,24,0,17,26,19,21,0,37.33197404,127.968849
강원특별자치도교육청,원주교육지원청,반곡별유치원,공립(단설),이옥경,이옥경,20160301,20160301,강원특별자치도 원주시 세계로 90,033-735-1702,033-735-1808,http://bangokbyeol.gwe.kg.kr,08시00분~19시00분,2,2,3,0,1,134,27,39,64,0,4,27,39,63,0,4,37.33054331,127.9902555
강원특별자치도교육청,원주교육지원청,반곡초등학교병설유치원,공립(병설),정연길,정연길,20080301,20080301,강원특별자치도 원주시 동부순환로 247,033-730-9131,033-730-9190,https://bangok.gwe.es.kr/,08시00분~19시00분,1,1,1,0,0,56,14,20,22,0,0,14,17,22,0,0,37.33734224,127.9730344
강원특별자치도교육청,원주교육지원청,버들초등학교병설유치원,공립(병설),장용철,장용철,20160301,20160301,강원특별자치도 원주시 건강로 80 (반곡동. 버들초등학교),033-769-6707,033-769-6799,http://beodeul.gwe.es.kr/main.do,09시00분~17시00분,1,1,1,0,0,56,14,20,22,0,0,14,13,21,0,0,37.32025066,127.986243
